@id|@type|@lat|@lon|name|operator|opening_hours|description|capacity|capacity:persons|fee|access|seasonal|ele|start_date|source|website|phone|email|addr:housenumber|addr:street|addr:place|addr:city|addr:postcode|amenity|shelter_type|tourism|building|building:material|material|building:levels|drinking_water|fireplace|stove|heating|bunks|mattress|bed|toilet|shower|indoor_seating|covered|reservation|image|wikidata|wikipedia,,,,
350791125|way|47.8039560|13.6767912|Notunterstand & Winterraum Feuerkogel|||||||||||basemap.at Ortho 2014|||||||||shelter|basic_hut||yes||||||||||||||||||,,,,
352326351|way|47.7891727|15.8406346|Karl Langer Haus|Naturfreunde Wien|||22||yes|private||700|||https://www.naturfreunde-haeuser.net/data_geofinder_item.php?Item=77|||85|Losenheimer Straße||Puchberg am Schneeberg|2734|||wilderness_hut|yes||||||||||||yes|||required|||,,,,
360347617|way|47.1801447|10.1105391|Das Biwak||||6||no||||||http://www.dergruenering.at/de/das-biwak||||||||shelter|basic_hut||hut|||||||||||||||no|||,,,,
368176809|way|46.8728748|13.7648748|||||||||||||||||||||shelter|basic_hut||hut||||||||||||||||||,,,,
371120663|way|46.9928063|13.3290958|Winterraum||||||||||||||||||||||wilderness_hut|hut||||||||||||||||||,,,,
374962283|way|47.0865106|10.2624972|Skihütte Skiclub Arlberg||||||||||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
376792123|way|47.3087855|10.7467997|Heiterwandhütte|DAV Sektion Oberer Neckar||Selbstversorgerhütte mit AV-Schloss|25||yes|||2020|||||||||||||wilderness_hut|yes||||no|||||yes|||no|||recommended||Q1359648|de:Heiterwandhütte,,,,
380217747|way|47.4237150|13.0251189|Bertgenhütte|Sektion Maria Alm des ÖTK|||12|||yes||1845||estimation||+43658270393|||||||shelter|basic_hut|wilderness_hut|yes|||||no||||||||||||Q827651|,,,,
385763329|way|47.8767853|13.9988184|Hochsalmhütte||||||||||||https://www.sportlerhof.at/index.php/hochsalm||||||||shelter||wilderness_hut|yes||||||||||||||||||,,,,
386239415|way|46.9557561|15.8965127|||||||||||||||||||||shelter|basic_hut||yes||||||||||||||||||,,,,
404353757|way|47.0939385|13.2723250|Ali-Lanti-Biwak|Sektion Bad Gastein||Biwakschachtel der ÖAV-Sektion Bad Gastein||||||2663|||https://alpenverein.at/alilantibiwak||||||Bad Gastein|5640|shelter|basic_hut||yes||||||||||||||||||,,,,
415038965|way|47.6475731|14.9935466|||||||||||||||||||||shelter|basic_hut||hut||||||||||||||||||,,,,
428997687|way|47.0180660|13.3696820|Villacher Hütte|||||||members||2194|||https://www.alpenverein.at/villacherhuette/||||||||||wilderness_hut|cabin||||||||||||||||||,,,,
430098245|way|46.5306645|13.9805573|Rossalmhütte / Koča na Bleščeči|Slowenischer Alpenverein Klagenfurt||||||||1084|||||||Kopein||Ledenitzen||||wilderness_hut|yes|||1|||||||||||||||,,,,
442057268|way|47.1309966|12.5697162|Karl-Fürst-Hütte|OeAV Sektion Sankt Pölten||||||||2629|||https://www.alpenverein.at/karlfuersthuette/||||||||shelter|basic_hut||||||||||||||||||||,,,,
448111483|way|47.8744248|14.0162359|Wolfswiesenhütte||||||||||||||||||||shelter||wilderness_hut|yes||||||||||||||||||,,,,
448111484|way|47.8754962|14.0314622||||Jagdhütte|||||||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
457463280|way|47.3161474|11.4208750||||||||||2075|||||||||||shelter|basic_hut||cabin||||||||||||||||||,,,,
485593617|way|47.4989719|15.5356835|Engelbert Mautner Hütte||||10|||||1400|||||||||||shelter|basic_hut||||||||||||||||||||,,,,
495486091|way|47.4579633|12.5001059|Birg Schafalpe|||||||||1665||Orthophoto: www.geoimage.at (c)|||||||||shelter|basic_hut||cabin||||||||||||||||||,,,,
495957010|way|47.3657996|15.2511306|Guttenbergwarte|Bergwacht||||||||||||||2|Am Hochanger||Bruck an der Mur|8600|||wilderness_hut|yes||||||||||||||||||,,,,
509167772|way|47.0303289|10.4060593|Grübele Seehütte||||||||||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
509660012|way|47.5495669|12.3495045|Ackerlhütte|OEAV Sektion Kitzbühel|||14||yes|||1455||http://www.alpenverein.at/kitzbuehel/||||192|Am Kaiser||Going am Wilden Kaiser|6353|||wilderness_hut|cabin|||||||||||||||members_only||Q341773|de:Ackerlhütte,,,,
521337026|way|46.8205719|12.5925729|Gritschhütte||||||||||||||||||||shelter|basic_hut||cabin||||||||||||||||||,,,,
521595166|way|47.0418358|11.6880457|Winterraum||||||||||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
523512836|way|47.5680010|12.5124588|||||||||||||||||||||shelter|basic_hut||||||||||||||||||||,,,,
598074412|way|47.1378443|12.7333078|Gruberscharten-Biwak|Sektion Oesterr. Gebirgsverein||||||||3100|||||||||||shelter|basic_hut||yes|||||||||||||||||Q1550261|de:Gruberscharten-Biwak,,,,
618781088|way|46.9983481|11.1383210|Zollhütte|Sektion Dresden des DAV e.V.|||||||||||||||||||||wilderness_hut|yes|||1|||||||||||||||,,,,
619115930|way|47.4117318|11.4354524|Birkkarhüttl||||3|||||2635|||||||||Scharnitz|6108|shelter|basic_hut||yes|||||||||||||||||Q64739880|de:Birkkarhütte,,,,
624215227|way|47.6203979|15.8572404|Florianihütte|||||||private|||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
698783808|way|48.4688047|16.0656586|||||||||||||||||||||shelter|basic_hut||yes||||||||||||||||||,,,,
699210996|way|47.8080342|16.6982764|Eisenstädter Seehütte|Naturfreunde|||||yes|customers||||||||75||Ruster Bucht Badehütten|Rust|7071|||wilderness_hut|yes|||||no|||||||||||||,,,,
754288111|way|47.7151465|12.9517987|||||||||||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
776440392|way|46.9292576|13.8006407|||||||||||||||||||||shelter|basic_hut||||||||||||||||||||,,,,
776486535|way|48.4129069|15.4202330|Jagdhütte||||||||||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
807334500|way|46.8571946|12.2951083|Biwakschachtel Schwarzsee||||8|||||2500|||||||||||shelter|basic_hut||||||||||||||||||||,,,,
807334501|way|46.8571723|12.2950074|Biwakschachtel Schwarzsee||||8|||||2500|||||||||||shelter|basic_hut||||||||||||||||||||,,,,
835569934|way|46.7781222|12.3720729|||||||||||||||||||||shelter|basic_hut||||||||||||||||||||,,,,
840337796|way|46.8845462|13.9287288|Speikkofelhütte|||||||private|||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
841736538|way|48.4188050|15.1796139|||||||||||||||||||||shelter|basic_hut||yes||||||||||||||||||,,,,
971547696|way|47.0408269|10.8481383|||||||||||||||||||||shelter|basic_hut||yes||||||||||||||||||,,,,
986246677|way|47.5505752|12.6458968|Walter-Schweitzer-Biwak|||||||customers||1966|||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
1083738284|way|46.8618420|12.3074302|Elplan Schupfe||||||||||||||||||||shelter|basic_hut||||||||||||||||||||,,,,
1085582926|way|47.9377636|14.8748797|||||||||||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
1134083857|way|47.0868947|11.9326192|Notunterkunft Aschaffenburger Biwak||||||||||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
"1155387453|way|47.1376566|10.8079937|Bergrettungshütte Jerzens Riegetal|Bergrettung Jerzens||""Notunterschlupf / Biwak, Zugang im Keller nordseitig, weiße Türe""||||unknown|||||||||||||||wilderness_hut|yes|||||no|||||||||||||",,,,
1238254673|way|47.0210361|12.6076574|||||||||||||||||||||shelter|basic_hut||hut||||||||||||||||||,,,,
1324526164|way|46.9669523|10.9048410|Rheinland-Pfalz-Biwak|DAV Sektion Mainz|||||yes|yes|||||||||||||shelter|basic_hut||yes|||||no||||||||||||Q1485938|de:Rheinland-Pfalz-Biwak,,,,
1330240625|way|47.2099130|11.5265604|Romans Biwak||||||||||||||||||||shelter|basic_hut||yes||||||||||||||||||,,,,
1350365302|way|47.4919342|13.6674950|||||||||||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
1350406612|way|47.4459166|12.8944744|Hochkendlhütte|||||||private|||||||||||||shelter|basic_hut||hut||||||||||||||||||,,,,
1358516822|way|47.3745232|12.6679604|||||||||||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
"1375874608|way|47.6022214|15.2209312|Unterstand|||""Abandoned small hut, seems not actively maintained""|||||||||||||||||shelter|basic_hut||hut||||||||||||||||||",,,,
1395722132|way|46.7094525|13.3488415||||||||yes|||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
1416708622|way|46.8650347|13.4168291|Gronitzer Alm|||||||private|||||||||||||||wilderness_hut|yes||||||||||||||||||,,,,
1425220149|way|46.9756561|13.2967393|Kaponig-Biwak|ÖAV Sektion Graz||||||||2537|||https://www.alpenverein.at/kaponigbiwak/||||||||shelter|basic_hut||||||||||||||||||||,,,,
33519409|node|47.7945148|15.5881330|Gippelhütte|Hasler Anita|||||||summer|1499||http://www.staegyd.at,local_knowledge|http://www.staegyd.at/Gippelhuette_1500_m_Seehoehe|+43 664 2120061|||||St. Aegyd am Neuwalde|3193|||alpine_hut|||||||||||||||||||,,,
"95823780|node|47.5332320|12.0188688|Almgasthof Buchacker||""Apr-Oct 07:15+; Mo off; Apr,May,Oct """"wetterabhängig""""""|||||||||||+4369912358598|buchackeralm@gmail.com||||||restaurant||alpine_hut|||||||||||||||||||",,,,
206371649|node|46.8655750|12.8092344|Naturfreundehütte Vinzenz Biedner||Jun-Oct,Dec-Easter||19|||||1809|||https://www.naturfreunde-huetten.at/tirol/naturfreunde-huette-vinzenz-biedner-am-zettersfeld/||||||||||alpine_hut|||||||||||||yes||||||,,,
250068427|node|46.8699958|10.7630878|Rauhekopfhütte|Alpenverein Frankfurt am Main||||||||2731|||https://www.rauhekopfhuette.at/||info@rauhekopfhuette.at|253||Kaunertal|Kaunertal|6524|||alpine_hut||||||||||||||||||Q2133181|de:Rauhekopfhütte,,,,
260133307|node|46.7229985|13.4039732|Techendorfer Alm|||||||||1573|||||||||||||alpine_hut|||||||||||||||||||,,,,
276593145|node|47.8366199|13.9915871|Hochberghaus||||||||||||https://www.hochberghaus.at/||||||||restaurant||alpine_hut|yes|||||||||||||||||Q68027673|,,,,
278013256|node|47.0517509|12.8713768|Doris Fleißkuchl|||||||||||||+43 664 5078069|||||||restaurant||alpine_hut|||||||||||||||||||,,,,
"279584189|node|47.2218538|11.4669064|Sistranser Alm||""Mo,Su,PH 09:00-18:00; We-Sa 09:00-21:00""|||||||1609|||https://www.sistranseralm.at/|+43 699 100 18 948||1|Almweg||Sistrans|6073|charging_station||alpine_hut|||||||||||||||||||",,,,
280889033|node|47.3310480|11.2672440|Eppzirler Alm|||||||||1455|||https://www.eppzirleralm.at/|+436649379033|||||||restaurant||alpine_hut||||||||||||||||||Q1347674|de:Eppzirler Alm,,,,
281022622|node|48.0597290|15.5402134|Kaiserkogelhütte|Österreichischer Touristenklub||||||||716||||||1|Kaiserkogel||||restaurant||alpine_hut||||||||||||||||||Q1288601|,,,,
281811874|node|47.1253893|11.3572701|Wildeben|||||||||1780|||https://www.wildeben.info/||||||||restaurant||alpine_hut|||||||||||||||||||,,,,
"283306783|node|47.3012754|10.6678361|Anhalter Hütte|DAV Sektion Oberer Neckar||||||||2038||""survey(2008-07,garmin)""|||||||||||alpine_hut|||||||||||||fee|||||Q545121|de:Anhalter Hütte",,,,
288134576|node|46.8704092|14.6166973|Weissbergerhütte|||||||||1610|||||||||||restaurant||alpine_hut|||||||||||||||||||,,,,
292735628|node|47.1570626|10.6948901|Larcher Alm|||||||||1814|||||||||||restaurant||alpine_hut|||||||||||||||||||,,,,
292735632|node|47.1491242|10.6842738|Galflun Alm|||||||||1960|||||||||||restaurant||alpine_hut|||||||||||||||||||,,,,
"292919704|node|47.4451229|11.8208008|Bayreuther Hütte|||""Wenn die Sonne sich auf ihren Weg macht, das Inntal hinaus dem westlichen Horizont entgegen, wenn die Eisgipfel über der breiten Furche des Zillertals sich rötlich färben und hinter den ergrauten Kalkzacken des Kaisergebirges tiefblau die Nacht heraufstei""||||||1560|||https://bayreuther-huette.de/|+43 664 3425103||157||Alpen|Münster|6232|||alpine_hut|||||||||||||no|||||Q812600|de:Bayreuther Hütte",,,,
294758495|node|47.1151963|11.2101032|Seducker Hochalm|||||||||2250|||||||||||||alpine_hut|||||||||||||||||||,,,,
296010554|node|47.1512237|11.5595653|Peeralm|||||||||1663||||||174|Klammerweg||Navis|6145|||alpine_hut|||||||||||||||||||,,,,
297298270|node|46.8818854|12.8391279|Roaner Alm|||||||||1900|||||||||||restaurant||alpine_hut|||||||||||||||||||,,,,
298231625|node|47.2205343|12.6985290|Häuslalm||||||||||||||||||||restaurant||alpine_hut|||||||||||||||||||,,,,
298232764|node|47.2528711|12.7021482|Unterbergalm||||||||||||||||||||restaurant||alpine_hut|||||||||||||||||||,,,,
300038285|node|47.1878091|9.9624739|Obere Laguzalpe||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
301000243|node|46.9348077|12.7465478|Lienzer Hütte|||||||||1980|||||||||||||alpine_hut||||||||||||||||||Q1746967|de:Lienzer Hütte,,,,
301262877|node|46.9778870|12.7604244|Elberfelder Hütte|||||||||2346|||https://elberfelderhuette.com|+43 4824 2545|||||||||alpine_hut||||||||||||||||||Q1325231|,,,,
305860388|node|47.6404370|12.4240651|Scheibenwaldhütte|||||||||1140|||https://www.scheibenwald.com/|+43 (5375) 6053|||||Kössen|6345|||alpine_hut|||||||||||||||||||,,,,
309548809|node|47.1683330|10.4032244|Ansbacher Hütte|DAV Sektion Ansbach||||||||2376|||||||||||||alpine_hut||||||||||||||||||Q569046|de:Ansbacher Hütte,,,,
309897705|node|47.3417334|10.8449330|Nassereither Alm (Muthenaualm)|||||||||1734|||https://www.nassereither-alm.at/||||||||||alpine_hut|||||||||||||||||||,,,,
325196560|node|47.1706692|13.9689639|Holzerhütte||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
330068507|node|47.4018291|13.4147012|Reitlehenalm||||||||||||||||||||restaurant||alpine_hut|||||||||||||||||||,,,,
330073536|node|47.4081122|13.4126103|Unterbuchstein||||||||||||||||||||||alpine_hut|||||||||||||||||||,,,,
338818543|node|47.4165518|12.6199218|Spielberghaus|||||||||1320|||||||||||restaurant||alpine_hut|||||||||||||||||||,,,,
366885418|node|47.5888446|15.0686929|Sackwiesenalm|||||||||1450|||||||||||||alpine_hut|||||||||||||||||||,,,,
"389526819|node|46.9180291|10.5243619|Labaunalm||""""""Nur im Sommer""""""|Geöffnet während der Alpzeit||||||1980|||||||||||restaurant||alpine_hut|||||||||||||||||||",,,,
389785661|node|46.9540045|12.7810076|Adolf-Nossberger-Hütte|Sektion Wiener Lehrer||||||||2488|||||||||||||alpine_hut||||||||||||||||||Q360614|de:Adolf-Noßberger-Hütte,,,,
389785715|node|47.0661548|14.1371632|Bernhard-Fest-Hütte|OeAV Sektion Murau||||||||1980|||||||||||||alpine_hut||||||||||||||||||Q91600649|de:Bernhard-Fest-Hütte,,,,
389785723|node|46.8901109|13.4663337|Bergfriedhütte|Sektion Spittal an der Drau||||||||1800|||||||||||||alpine_hut||||||||||||||||||Q125258971|,,,,
389785744|node|47.0389946|12.4275225|Bonn-Matreier-Hütte|Sektion Matrei in Osttirol||||||||2750|||||||||||||alpine_hut|||||||||||||||||http://upload.wikimedia.org/wikipedia/commons/2/26/Bonn-Matreier-H%C3%BCtte.jpg|Q892673|de:Bonn-Matreier Hütte,,,,
389785776|node|46.9489952|13.0275992|Dr. Widder-Jugendherberge|Alpenverein Klagenfurt||||||||1770|||||||||||||alpine_hut|||||||||||||||||||,,,,
389785790|node|46.6964170|13.1572830|E.T.-Compton-Hütte|OeAV Sektion Austria||||||||1585|||||||||||||alpine_hut||||||||||||||||||Q1273432|de:E.T.-Compton-Hütte,,,,
389785804|node|47.4391404|14.4328057|Edelrautehütte|Sektion Austria||||||||1725||||||5|Edelrautestraße||Hohentauern|8785|||alpine_hut||||||||||||||||||Q1283346|de:Edelrautehütte,,,,
389785876|node|46.9509306|13.0277762|Fraganter Schutzhaus|Alpenverein Klagenfurt||||||||1810|||||||||||||alpine_hut||||||||||||||||||Q1440405|de:Fraganter Schutzhaus,,,,
389785880|node|46.6961092|13.8869343|Gerlitzenhütte|Sektion Villach||||||||1580|||||||||||||alpine_hut||||||||||||||||||Q102226624|,,,,
389786039|node|46.6417030|15.2414477|Kapunerhütte|ÖAV Sektion Graz||||||||1003|1965||https://www.alpenverein.at/kapunerhuette/|||32||Bachholz|Eibiswald|8552|||alpine_hut|||||||||||||||||||,,,,
389786044|node|47.5820210|15.7982186|Karl-Lechner-Haus|Sektion Stuhlecker||||||||1450|1907||https://www.alpenverein.at/karllechnerhaus/||||||||||alpine_hut|||||||||||||||||||,,,,
389786089|node|46.4468626|14.1830532|Klagenfurter Hütte|Österreichischer Alpenverein - Sektion Klagenfurt||||||||1664|||https://klagenfurter-huette.at/|||19|Bärental||Feistritz im Rosental|9181|||alpine_hut||||||||||||||||||Q1744234|de:Klagenfurter Hütte,,,,
389786192|node|47.4636723|12.8753428|Peter-Wiechenthaler-Hütte|ÖAV Sektion Saalfelden||||||||1752||survey|https://wiechenthaler-huette.at|+43 6582 73489|||||Saalfelden|5760|restaurant||alpine_hut||||||||||||||yes||||Q2073501|de:Peter-Wiechenthaler-Hütte,,,,
389786196|node|46.9092170|13.1826670|Polinikhütte|Sektion Mölltal||||||||1873|||||||||||||alpine_hut||||||||||||||||||Q69083720|de:Polinikhütte,,,,
"389786310|node|47.4049352|10.6910962|Reuttener Hütte|""Österreichischer Alpenverein, Sektion Reutte""||||||||1740|||||||||||||alpine_hut||||||||||||||||||Q1554792|de:Reuttener Hütte",,,,
389786350|node|47.1575560|12.4956470|St. Pöltner Hütte|ÖAV Sektion Sankt Pölten||||||||2481|||https://www.alpenverein.at/bonnmatreierhuette/|+43 6562 6265|st.poeltnerhuette.reinhold@gmail.com||||||||alpine_hut|||||||||||||no|||||Q2322946|de:St. Pöltner Hütte,,,,
"389786502|node|47.2702953|15.6558544|""Wittgruberhof, Jugendh.""|Sektion Weiz||||||||904|||||||||||||alpine_hut|||||||||||||||||||",,,,
389786524|node|47.4317967|12.5392215|Wildseeloderhaus|Sektion Fieberbrunn||||||||1854|||https://www.wildseeloderhaus.at/index.php|+43 664 3400717|info@wildseeloderhaus.at||||||||alpine_hut||||||||||||||||||Q2570898|de:Wildseeloderhaus,,,,
389786536|node|47.2457830|13.5674000|Wismeyerhaus|Alpenverein Edelweiß||||||||1670|||||||||||||alpine_hut|||||||||||||||||||,,,,
389786541|node|46.8776199|12.8438661|Winklerner Hütte|Sektion Winklern||||||||1905|||||||||||restaurant||alpine_hut||||||||||||||||||Q2584644|de:Winklerner Hütte,,,,
"389786547|node|46.6906670|13.2106330|Weissbriacher Hütte|OeAV Sektion Hermagor||""Fernwanderweg Südalpen-Umrundung ab April 2019, 720 km, 45.500 Hm, 270 Std. Gehzeit – Alpine Vereine: Kärnten, Slovenija und Friuli-Venezia Giulia – siehe im Internet:",,,,
Julius-Kugy-Dreiländerweg in 30 Tagen – Berge der Freundschaft - Etappe 27,,,,
"||||||1567|||||||||||||alpine_hut||||||||||||||||||Q77319658|de:Weißbriacher Hütte
390190224|node|47.1081601|14.9164166|Dr.Otto-Koren-Hütte|OeAV Sektion Köflach||||||||1560|||||||||||||alpine_hut||||||||||||||||||Q114733892|de:Dr.-Otto-Koren-Hütte
394568194|node|47.2651040|14.3786705|Klosterneuburgerhütte|Stefan Oberklammer|||||no|||1902||||+43 664 1008364|office@klosterhuette.at|54|Zeiringgraben||Oberzeiring|8762|||alpine_hut||||||||||||||||||Q1776467|de:Klosterneuburger Hütte
394569680|node|47.4266298|14.0510900|Berghaus i.d. Walchen|OeAV Sektion Öblarn||||||||985|||||||||||||alpine_hut|||||||||||||||||||
409768525|node|47.0193263|12.4395371|Gotschaunalm|||||||||1945|||||||||||||alpine_hut|||||||||||||||||||
410315437|node|47.1640546|11.2213109|Furgges Alm||""Mitte Juni bis Mitte September""""""|||||||1938||||+43 664  4703023|||||||restaurant||alpine_hut|||||||||||||||||||",,,,
410575233|node|47.1684302|11.2023284|Almind-Alm|||||||||1755|||||||||||restaurant||alpine_hut|||||||||||||||||||,,,,
413596354|node|47.1986475|11.2985671|Schafalm|||||||||1580|||||||||||restaurant||alpine_hut||||||||||||||||||Q20190652|de:Schafalm (Axamer Lizum),,,,
416556393|node|47.2996175|13.6914908|Fahrlechhütte|||||||||1648|||https://www.fahrlechhuette.at/||||||||||alpine_hut|||||||||||||||||||,,,,
417326835|node|47.2795539|13.6381195|Giglachsee Hütte|||||||||1955|||https://www.giglachsee-huette.at/||||||||||alpine_hut|||||||||||||||||||,,,,
417326836|node|47.2848356|13.6485881|Ignaz-Mattis-Hütte|OeAV Wien||||||||1986|||https://www.alpenverein.at/ignazmattishuette/||||||||||alpine_hut||||||||||||||||||Q1657399|de:Ignaz-Mattis-Hütte,,,,
417668849|node|47.2406890|11.1904543|Roßkogelhütte||Mo-Su 09:00-16:30|||||||1778|||https://www.rosskogelhuette.tirol/|+43 5232 81419||1||Rangger Köpfl|Oberperfuß|6173|restaurant||alpine_hut|||||||||||||||||||,,,,
426944246|node|48.0780696|13.6103930|Pettenfirsthütte|Naturfreunde||||||||710||||+43 676 7601661|||||||||alpine_hut|||||||||||||||||||,,,,
430122613|node|47.1727531|12.3832205|Neue Thüringer Hütte|Neue Thüringer Hütte Verein (Alpenvereinshütte)||||||||2212|||https://nth-huette.de/|+43 664 4273214|kontakt@nth-huette.de||||||||alpine_hut||||||||||||||||||Q2430794|de:Neue Thüringer Hütte,,,,
